model_name,feature_set,feature,family,weight,gain,cover,total_gain,total_cover
xgboost_unweighted,F4,mismatch_pos_16,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,mismatch_pos_17,mismatch_position,1.0,6.377129554748535,14.036467552185059,6.377129554748535,14.036467552185059
xgboost_unweighted,F4,mismatch_pos_18,mismatch_position,1.0,7.9281325340271,14.131850242614746,7.9281325340271,14.131850242614746
xgboost_unweighted,F4,mismatch_pos_19,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,mismatch_pos_20,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,mismatch_pos_21,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,mismatch_pos_22,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,energy_1,binding_energy,15.0,56.930355072021484,397.6120300292969,853.955322265625,5964.1806640625
xgboost_unweighted,F4,energy_2,binding_energy,4.0,18.008655548095703,415.9322814941406,72.03462219238281,1663.7291259765625
xgboost_unweighted,F4,energy_3,binding_energy,3.0,14.684370994567871,206.76283264160156,44.0531120300293,620.2885131835938
xgboost_unweighted,F4,energy_4,binding_energy,2.0,17.923269271850586,254.1264190673828,35.84653854370117,508.2528381347656
xgboost_unweighted,F4,energy_5,binding_energy,3.0,19.256975173950195,176.05535888671875,57.77092361450195,528.1660766601562
xgboost_unweighted,F4,epigen_ctcf,experimental_epigenetic,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,epigen_dnase,experimental_epigenetic,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,epigen_rrbs,experimental_epigenetic,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,epigen_h3k4me3,experimental_epigenetic,24.0,71.38980102539062,276.8533935546875,1713.355224609375,6644.4814453125
xgboost_unweighted,F4,epigen_drip,experimental_epigenetic,22.0,19.4604434967041,141.56748962402344,428.1297607421875,3114.484619140625
xgboost_unweighted,F4,MNase,experimental_epigenetic,85.0,100.98087310791016,271.133056640625,8583.3740234375,23046.30859375
xgboost_unweighted,F4,GCContent_mean,computed_nucleosome_aggregates,1.0,5.5396528244018555,13.816516876220703,5.5396528244018555,13.816516876220703
xgboost_unweighted,F4,GCContent_std,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,GCContent_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,GCContent_max,computed_nucleosome_aggregates,1.0,4.5618205070495605,12.426136016845703,4.5618205070495605,12.426136016845703
xgboost_unweighted,F4,GCContent_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,GCContent_pam_proximal_mean,computed_nucleosome_aggregates,1.0,19.126705169677734,66.00251007080078,19.126705169677734,66.00251007080078
xgboost_unweighted,F4,GCContent_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,WSScore_mean,computed_nucleosome_aggregates,1.0,11.177375793457031,342.3307189941406,11.177375793457031,342.3307189941406
xgboost_unweighted,F4,WSScore_std,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,WSScore_min,computed_nucleosome_aggregates,2.0,17.651363372802734,336.96295166015625,35.30272674560547,673.9259033203125
xgboost_unweighted,F4,WSScore_max,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,WSScore_center,computed_nucleosome_aggregates,1.0,2.5638961791992188,20.376405715942383,2.5638961791992188,20.376405715942383
xgboost_unweighted,F4,WSScore_pam_proximal_mean,computed_nucleosome_aggregates,3.0,13.843467712402344,39.318721771240234,41.53040313720703,117.95616149902344
xgboost_unweighted,F4,WSScore_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,YRScore_mean,computed_nucleosome_aggregates,4.0,5.339392185211182,18.30182647705078,21.357568740844727,73.20730590820312
xgboost_unweighted,F4,YRScore_std,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,YRScore_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,YRScore_max,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,YRScore_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,YRScore_pam_proximal_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,YRScore_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NucleotideBDM_mean,computed_nucleosome_aggregates,11.0,30.415708541870117,312.8699951171875,334.5727844238281,3441.56982421875
xgboost_unweighted,F4,NucleotideBDM_std,computed_nucleosome_aggregates,1.0,9.081097602844238,35.75105285644531,9.081097602844238,35.75105285644531
xgboost_unweighted,F4,NucleotideBDM_min,computed_nucleosome_aggregates,1.0,26.112611770629883,276.43145751953125,26.112611770629883,276.43145751953125
xgboost_unweighted,F4,NucleotideBDM_max,computed_nucleosome_aggregates,13.0,26.999025344848633,403.55584716796875,350.9873352050781,5246.22607421875
xgboost_unweighted,F4,NucleotideBDM_center,computed_nucleosome_aggregates,5.0,24.741798400878906,461.09326171875,123.70899200439453,2305.46630859375
xgboost_unweighted,F4,NucleotideBDM_pam_proximal_mean,computed_nucleosome_aggregates,1.0,7.541313171386719,82.17890167236328,7.541313171386719,82.17890167236328
xgboost_unweighted,F4,NucleotideBDM_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,StrongWeakBDM_mean,computed_nucleosome_aggregates,3.0,12.170642852783203,179.17913818359375,36.51192855834961,537.5374145507812
xgboost_unweighted,F4,StrongWeakBDM_std,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,StrongWeakBDM_min,computed_nucleosome_aggregates,1.0,3.762193202972412,12.525959968566895,3.762193202972412,12.525959968566895
xgboost_unweighted,F4,StrongWeakBDM_max,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,StrongWeakBDM_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,StrongWeakBDM_pam_proximal_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,StrongWeakBDM_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Occup_147_human_mean,computed_nucleosome_aggregates,5.0,8.434538841247559,177.79710388183594,42.17269515991211,888.9855346679688
xgboost_unweighted,F4,NuPoP_Occup_147_human_std,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Occup_147_human_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Occup_147_human_max,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Occup_147_human_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Occup_147_human_pam_proximal_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Occup_147_human_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Viterbi_147_human_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Viterbi_147_human_std,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Viterbi_147_human_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Viterbi_147_human_max,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Viterbi_147_human_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Viterbi_147_human_pam_proximal_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Viterbi_147_human_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Affinity_147_human_mean,computed_nucleosome_aggregates,1.0,9.564860343933105,85.3874740600586,9.564860343933105,85.3874740600586
xgboost_unweighted,F4,NuPoP_Affinity_147_human_std,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Affinity_147_human_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Affinity_147_human_max,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Affinity_147_human_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,NuPoP_Affinity_147_human_pam_proximal_mean,computed_nucleosome_aggregates,1.0,15.182771682739258,71.08409118652344,15.182771682739258,71.08409118652344
xgboost_unweighted,F4,NuPoP_Affinity_147_human_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Occup_147_yeast_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Occup_147_yeast_std,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Occup_147_yeast_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Occup_147_yeast_max,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Occup_147_yeast_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Occup_147_yeast_pam_proximal_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Occup_147_yeast_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Viterbi_147_yeast_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Viterbi_147_yeast_std,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Viterbi_147_yeast_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Viterbi_147_yeast_max,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Viterbi_147_yeast_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Viterbi_147_yeast_pam_proximal_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Viterbi_147_yeast_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Affinity_147_yeast_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Affinity_147_yeast_std,computed_nucleosome_aggregates,1.0,1.7403507232666016,38.05631637573242,1.7403507232666016,38.05631637573242
xgboost_unweighted,F4,nuCpos_Affinity_147_yeast_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Affinity_147_yeast_max,computed_nucleosome_aggregates,1.0,9.54773998260498,133.19569396972656,9.54773998260498,133.19569396972656
xgboost_unweighted,F4,nuCpos_Affinity_147_yeast_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Affinity_147_yeast_pam_proximal_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,nuCpos_Affinity_147_yeast_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,VanDerHeijden_mean,computed_nucleosome_aggregates,8.0,6.116763591766357,17.935760498046875,48.93410873413086,143.486083984375
xgboost_unweighted,F4,VanDerHeijden_std,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,VanDerHeijden_min,computed_nucleosome_aggregates,1.0,14.043095588684082,30.364585876464844,14.043095588684082,30.364585876464844
xgboost_unweighted,F4,VanDerHeijden_max,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,VanDerHeijden_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,VanDerHeijden_pam_proximal_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,VanDerHeijden_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,LeNupH3Q85C_mean,computed_nucleosome_aggregates,1.0,0.1026153564453125,104.46839141845703,0.1026153564453125,104.46839141845703
xgboost_unweighted,F4,LeNupH3Q85C_std,computed_nucleosome_aggregates,10.0,7.30859899520874,12.355792045593262,73.08599090576172,123.55792236328125
xgboost_unweighted,F4,LeNupH3Q85C_min,computed_nucleosome_aggregates,3.0,9.349925994873047,49.826419830322266,28.04977798461914,149.47926330566406
xgboost_unweighted,F4,LeNupH3Q85C_max,computed_nucleosome_aggregates,1.0,14.034303665161133,319.4250183105469,14.034303665161133,319.4250183105469
xgboost_unweighted,F4,LeNupH3Q85C_center,computed_nucleosome_aggregates,3.0,8.228201866149902,51.79572677612305,24.68460464477539,155.38717651367188
xgboost_unweighted,F4,LeNupH3Q85C_pam_proximal_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F4,LeNupH3Q85C_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,guide_length,sequence_summary,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,target_length,sequence_summary,2.0,29.23480224609375,270.2843322753906,58.4696044921875,540.5686645507812
xgboost_balanced_train_weights,F4,length_delta,sequence_summary,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,guide_gc_fraction,sequence_summary,104.0,292.6788330078125,865.3811645507812,30438.59765625,89999.640625
xgboost_balanced_train_weights,F4,target_gc_fraction,sequence_summary,8.0,27.0994930267334,156.4204864501953,216.7959442138672,1251.3638916015625
xgboost_balanced_train_weights,F4,target_pam_gc_fraction,sequence_summary,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,target_protospacer_gc_fraction,sequence_summary,11.0,60.84941482543945,356.14459228515625,669.3435668945312,3917.590576171875
xgboost_balanced_train_weights,F4,aligned_length,sequence_summary,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,mismatch_count,sequence_summary,50.0,42.078617095947266,305.2565002441406,2103.930908203125,15262.8251953125
xgboost_balanced_train_weights,F4,mismatch_rate,sequence_summary,7.0,37.3455810546875,306.9601745605469,261.4190673828125,2148.72119140625
xgboost_balanced_train_weights,F4,mismatch_pos_00,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,mismatch_pos_01,mismatch_position,3.0,6.984974384307861,33.718631744384766,20.954923629760742,101.15589141845703
xgboost_balanced_train_weights,F4,mismatch_pos_02,mismatch_position,7.0,16.568965911865234,44.3045654296875,115.98275756835938,310.1319580078125
xgboost_balanced_train_weights,F4,mismatch_pos_03,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,mismatch_pos_04,mismatch_position,6.0,10.996098518371582,61.6787223815918,65.97659301757812,370.07232666015625
xgboost_balanced_train_weights,F4,mismatch_pos_05,mismatch_position,1.0,32.79338073730469,26.983598709106445,32.79338073730469,26.983598709106445
xgboost_balanced_train_weights,F4,mismatch_pos_06,mismatch_position,2.0,16.37873077392578,32.791446685791016,32.75746154785156,65.58289337158203
xgboost_balanced_train_weights,F4,mismatch_pos_07,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,mismatch_pos_08,mismatch_position,3.0,12.077540397644043,82.18827819824219,36.23262023925781,246.56483459472656
xgboost_balanced_train_weights,F4,mismatch_pos_09,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,mismatch_pos_10,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,mismatch_pos_11,mismatch_position,10.0,17.809995651245117,384.51690673828125,178.09996032714844,3845.169189453125
xgboost_balanced_train_weights,F4,mismatch_pos_12,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,mismatch_pos_13,mismatch_position,8.0,19.077287673950195,62.610801696777344,152.61830139160156,500.88641357421875
xgboost_balanced_train_weights,F4,mismatch_pos_14,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,mismatch_pos_15,mismatch_position,7.0,18.08561897277832,39.78231430053711,126.59933471679688,278.4761962890625
xgboost_balanced_train_weights,F4,mismatch_pos_16,mismatch_position,2.0,16.674484252929688,406.22076416015625,33.348968505859375,812.4415283203125
xgboost_balanced_train_weights,F4,mismatch_pos_17,mismatch_position,2.0,16.212068557739258,35.049835205078125,32.424137115478516,70.09967041015625
xgboost_balanced_train_weights,F4,mismatch_pos_18,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,mismatch_pos_19,mismatch_position,2.0,11.61247444152832,240.168701171875,23.22494888305664,480.33740234375
xgboost_balanced_train_weights,F4,mismatch_pos_20,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,mismatch_pos_21,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,mismatch_pos_22,mismatch_position,1.0,12.116031646728516,97.48432922363281,12.116031646728516,97.48432922363281
xgboost_balanced_train_weights,F4,energy_1,binding_energy,37.0,40.10288619995117,570.7407836914062,1483.8067626953125,21117.408203125
xgboost_balanced_train_weights,F4,energy_2,binding_energy,22.0,23.473539352416992,579.4522705078125,516.4178466796875,12747.9501953125
xgboost_balanced_train_weights,F4,energy_3,binding_energy,16.0,20.376541137695312,373.9197998046875,326.024658203125,5982.716796875
xgboost_balanced_train_weights,F4,energy_4,binding_energy,4.0,15.953923225402832,109.50296783447266,63.81569290161133,438.0118713378906
xgboost_balanced_train_weights,F4,energy_5,binding_energy,13.0,24.668994903564453,588.323974609375,320.6969299316406,7648.2119140625
xgboost_balanced_train_weights,F4,epigen_ctcf,experimental_epigenetic,4.0,17.930213928222656,548.8882446289062,71.72085571289062,2195.552978515625
xgboost_balanced_train_weights,F4,epigen_dnase,experimental_epigenetic,3.0,11.664463996887207,471.8226013183594,34.99339294433594,1415.4677734375
xgboost_balanced_train_weights,F4,epigen_rrbs,experimental_epigenetic,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,epigen_h3k4me3,experimental_epigenetic,56.0,58.78508758544922,577.5993041992188,3291.96484375,32345.5625
xgboost_balanced_train_weights,F4,epigen_drip,experimental_epigenetic,35.0,49.18174362182617,293.5242614746094,1721.361083984375,10273.3486328125
xgboost_balanced_train_weights,F4,MNase,experimental_epigenetic,114.0,179.96022033691406,501.2573547363281,20515.46484375,57143.33984375
xgboost_balanced_train_weights,F4,GCContent_mean,computed_nucleosome_aggregates,1.0,11.372337341308594,143.57989501953125,11.372337341308594,143.57989501953125
xgboost_balanced_train_weights,F4,GCContent_std,computed_nucleosome_aggregates,7.0,9.941119194030762,316.3951721191406,69.58783721923828,2214.76611328125
xgboost_balanced_train_weights,F4,GCContent_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,GCContent_max,computed_nucleosome_aggregates,1.0,7.677995681762695,24.927419662475586,7.677995681762695,24.927419662475586
xgboost_balanced_train_weights,F4,GCContent_center,computed_nucleosome_aggregates,2.0,12.411026000976562,466.23114013671875,24.822052001953125,932.4622802734375
xgboost_balanced_train_weights,F4,GCContent_pam_proximal_mean,computed_nucleosome_aggregates,3.0,6.954959869384766,142.5908660888672,20.864879608154297,427.7726135253906
xgboost_balanced_train_weights,F4,GCContent_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,WSScore_mean,computed_nucleosome_aggregates,17.0,15.107586860656738,422.64178466796875,256.8289794921875,7184.91015625
xgboost_balanced_train_weights,F4,WSScore_std,computed_nucleosome_aggregates,9.0,9.05978775024414,502.7596435546875,81.53809356689453,4524.8369140625
xgboost_balanced_train_weights,F4,WSScore_min,computed_nucleosome_aggregates,10.0,13.454174995422363,462.271484375,134.541748046875,4622.71484375
xgboost_balanced_train_weights,F4,WSScore_max,computed_nucleosome_aggregates,2.0,4.530978679656982,31.03738021850586,9.061957359313965,62.07476043701172
xgboost_balanced_train_weights,F4,WSScore_center,computed_nucleosome_aggregates,8.0,10.694992065429688,545.8657836914062,85.5599365234375,4366.92626953125
xgboost_balanced_train_weights,F4,WSScore_pam_proximal_mean,computed_nucleosome_aggregates,11.0,11.928913116455078,161.57240295410156,131.21804809570312,1777.29638671875
xgboost_balanced_train_weights,F4,WSScore_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,YRScore_mean,computed_nucleosome_aggregates,4.0,13.672054290771484,54.47514343261719,54.68821716308594,217.90057373046875
xgboost_balanced_train_weights,F4,YRScore_std,computed_nucleosome_aggregates,10.0,8.803274154663086,251.0906524658203,88.03274536132812,2510.906494140625
xgboost_balanced_train_weights,F4,YRScore_min,computed_nucleosome_aggregates,5.0,7.882559299468994,164.82516479492188,39.41279602050781,824.1257934570312
xgboost_balanced_train_weights,F4,YRScore_max,computed_nucleosome_aggregates,3.0,8.99104118347168,650.350341796875,26.97312355041504,1951.051025390625
xgboost_balanced_train_weights,F4,YRScore_center,computed_nucleosome_aggregates,3.0,9.861115455627441,76.17236328125,29.58334732055664,228.51708984375
xgboost_balanced_train_weights,F4,YRScore_pam_proximal_mean,computed_nucleosome_aggregates,4.0,8.551536560058594,178.663330078125,34.206146240234375,714.6533203125
xgboost_balanced_train_weights,F4,YRScore_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NucleotideBDM_mean,computed_nucleosome_aggregates,21.0,67.66241455078125,514.1075439453125,1420.91064453125,10796.2587890625
xgboost_balanced_train_weights,F4,NucleotideBDM_std,computed_nucleosome_aggregates,4.0,11.507534980773926,340.5452575683594,46.0301399230957,1362.1810302734375
xgboost_balanced_train_weights,F4,NucleotideBDM_min,computed_nucleosome_aggregates,5.0,35.66182327270508,360.77935791015625,178.30911254882812,1803.8968505859375
xgboost_balanced_train_weights,F4,NucleotideBDM_max,computed_nucleosome_aggregates,26.0,19.53078842163086,533.8733520507812,507.8005065917969,13880.70703125
xgboost_balanced_train_weights,F4,NucleotideBDM_center,computed_nucleosome_aggregates,13.0,46.96583938598633,570.7888793945312,610.555908203125,7420.25537109375
xgboost_balanced_train_weights,F4,NucleotideBDM_pam_proximal_mean,computed_nucleosome_aggregates,5.0,12.694615364074707,403.5336608886719,63.47307586669922,2017.6683349609375
xgboost_balanced_train_weights,F4,NucleotideBDM_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,StrongWeakBDM_mean,computed_nucleosome_aggregates,8.0,19.249296188354492,575.7263793945312,153.99436950683594,4605.81103515625
xgboost_balanced_train_weights,F4,StrongWeakBDM_std,computed_nucleosome_aggregates,9.0,15.653082847595215,117.43673706054688,140.87774658203125,1056.9306640625
xgboost_balanced_train_weights,F4,StrongWeakBDM_min,computed_nucleosome_aggregates,6.0,13.920318603515625,120.2882308959961,83.52191162109375,721.7293701171875
xgboost_balanced_train_weights,F4,StrongWeakBDM_max,computed_nucleosome_aggregates,4.0,12.130149841308594,242.6150665283203,48.520599365234375,970.4602661132812
xgboost_balanced_train_weights,F4,StrongWeakBDM_center,computed_nucleosome_aggregates,3.0,9.556557655334473,72.75826263427734,28.6696720123291,218.2747802734375
xgboost_balanced_train_weights,F4,StrongWeakBDM_pam_proximal_mean,computed_nucleosome_aggregates,12.0,13.014877319335938,303.2070617675781,156.17852783203125,3638.484619140625
xgboost_balanced_train_weights,F4,StrongWeakBDM_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Occup_147_human_mean,computed_nucleosome_aggregates,15.0,12.167651176452637,488.2261047363281,182.5147705078125,7323.3916015625
xgboost_balanced_train_weights,F4,NuPoP_Occup_147_human_std,computed_nucleosome_aggregates,1.0,15.892627716064453,30.557720184326172,15.892627716064453,30.557720184326172
xgboost_balanced_train_weights,F4,NuPoP_Occup_147_human_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Occup_147_human_max,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Occup_147_human_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Occup_147_human_pam_proximal_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Occup_147_human_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Viterbi_147_human_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Viterbi_147_human_std,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Viterbi_147_human_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Viterbi_147_human_max,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Viterbi_147_human_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Viterbi_147_human_pam_proximal_mean,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Viterbi_147_human_missing,computed_nucleosome_missingness,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Affinity_147_human_mean,computed_nucleosome_aggregates,2.0,6.510610580444336,209.7608642578125,13.021221160888672,419.521728515625
xgboost_balanced_train_weights,F4,NuPoP_Affinity_147_human_std,computed_nucleosome_aggregates,6.0,7.422882080078125,128.77186584472656,44.53729248046875,772.6312255859375
xgboost_balanced_train_weights,F4,NuPoP_Affinity_147_human_min,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F4,NuPoP_Affinity_147_human_max,computed_nucleosome_aggregates,1.0,24.491641998291016,113.82489013671875,24.491641998291016,113.82489013671875
xgboost_balanced_train_weights,F4,NuPoP_Affinity_147_human_center,computed_nucleosome_aggregates,0.0,0.0,0.0,0.0,0.0
